	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
1513	b1b4e797977074b7c178ad19610ef7c9	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool2_q2_i1 UpdateRadioButton	0.15	0.0	0.85	15.0	0.0	85.0	5.229	5.279	4.952	20	20	Listening skills	Contextual clues	Logical reasoning 1			
1514	7b3dd226aaf158d6f44e6b0f97488b7e	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool2_q3_i1 UpdateRadioButton	0.75	0.0	0.25	75.0	0.0	25.0	5.229	5.865	5.038	20	20	French-to-English Translation	subject-verb agreement	Multiple choice selection 1	Contextual understanding 3		
1515	a852d716844793057781eedeeae2811f	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool4_q7a_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	6.238	6.238		5	5	Career awareness					
1516	333a86f7c18b7d6340e7f06a82f497b8	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool4_q7b_i1 UpdateRadioButton	0.1111	0.0	0.8889	11.1111	0.0	88.8889	2.583	3.071	0.143	9	9	subject-verb agreement	imperative mood				
1517	70bf5580cc070fabcad332b14af5099f	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool4_q7c_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	8.44	8.44		6	6	Career awareness	subject-verb agreement				
1518	bbd04a7093a4c20d287ce766c42ed09a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q10_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	6.754	10.095	0.071	8	8	French Greetings	imperative mood	Multiple choice selection 1	Contextual understanding 2		
1519	4ee3bcc4840fe2fec858d686f0cd80c8	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q11_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.366	4.366		9	9	French-to-English Translation	negation				
1520	af4d193b97123324a5efa566730d3749	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q12_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	7.976	7.976		5	5	Multiple choice selection 3	French Greetings	negation			
1521	d5a46b640a29a2dd5c743e62fb7c3dee	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q14_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.238	4.238		9	9	French Greetings	Multiple choice selection 1	Reading Comprehension 1			
1522	789b2d649953200850de5976b2d21d7d	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q15_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.095	5.095		7	7	negation	subject-verb agreement	Contextual understanding 2			
1523	2631136636076f71b373e31412b86deb	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q16_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.068	4.068		9	9	Contextual clues	French Greetings	subject-verb agreement	Multiple choice selection 1		
1524	19fe5c09105f358114422039cd479121	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q17_i1 UpdateRadioButton	0.1818	0.0	0.8182	18.1818	0.0	81.8182	6.592	5.838	8.476	11	11	French vocabulary 1	imperative mood	Contextual understanding 3			
1525	8d62b62a4de45d5e020221ec346c325c	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q18_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.352	4.352		8	8	imperative mood	Contextual clues	Contextual understanding 2			
1526	ce1fd2f737dcaebecc039b2374bb22c3	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q19_i1 UpdateRadioButton	1.0	0.0	0.0	100.0	0.0	0.0	6.488		6.488	8	8	French Greetings	imperative mood	Contextual understanding 2			
1527	d36baebb991e1809948f181b22b40897	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q1_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.651	2.651		6	6	French-to-English Translation	French Greetings	Contextual understanding 2			
1528	6ba4d556f62863700b0cb41a70ab86a7	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q20_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.738	5.738		9	9	French Greetings	imperative mood				
1529	d9eb51f36442abbcdb93d6da343ee6e1	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q22_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	9.286	9.286		5	5	Career awareness	imperative mood	Contextual clues			
1530	0dbcac56d967b9b6c7db6452067d653b	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q23_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	4.135	4.101	4.202	10	10	French-to-English Translation	French Greetings	Reading Comprehension 1			
1531	3ca0997dacfb8b448e45b12e67d1b3b7	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q24_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.143	5.143		8	8	French vocabulary 1	Multiple choice selection 1	Reading Comprehension 1			
1532	bdc145e9ca9e99473f093bee525145e5	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q25_i1 UpdateRadioButton	0.0909	0.0	0.9091	9.0909	0.0	90.9091	4.278	5.086	0.238	11	11	French Greetings	negation	Reading Comprehension 1			
1533	1d87fd3cdb3ce399afd145a2489acf93	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	6.833	6.833		7	7	negation	Contextual understanding 3				
1534	f5a7b4b7d37fbc39881849c337b82930	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	8.497	8.497		8	8	French vocabulary 1	imperative mood	Contextual understanding 2			
1535	a2b9aaf7ed9e78cd9146636dfe616a13	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q4_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.97	4.97		4	4	French Greetings	negation	Contextual understanding 3	Reading Comprehension 1		
1536	286edf9ff5390c18ab8382bb64001d5e	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q5_i1 UpdateRadioButton	0.2857	0.0	0.7143	28.5714	0.0	71.4286	6.671	6.944	6.262	7	7	French Greetings	imperative mood	subject-verb agreement	Contextual understanding 2		
1537	30f4cdf185e6ae0e9bf8065215f502e6	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q6_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	3.206	3.206		7	7	French Greetings	imperative mood	Multiple choice selection 1			
1538	2f78e63059679f85832b48a4d0be9f5f	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q7_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.443	4.443		8	8	French Greetings	imperative mood	Reading Comprehension 1			
1539	9567066ce2a04260ac9fb85a21eaf702	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool5_q8_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	3.819	2.334	9.762	8	8	French vocabulary 1	French prepositions	Reading Comprehension 1			
1540	cfad3125f58ecddd966d9fce040238bd	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool5_q9_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	4.436	5.3	0.119	8	8	negation	Reading Comprehension 1				
1541	690faf402ebedd1bc8034ad389e94d7a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q10_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	7.099	7.099		7	7	Present tense conjugation 1	French sentence structure				
1542	05cb61965c5d8caa2cc6871b9a51b38a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q11_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	6.96	4.25	12.381	4	4	Present tense conjugation 1	French sentence structure				
1543	29b19142286377310c0de53023fda89f	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q12_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.554	2.554		5	5	polite behavior	Present tense conjugation 1	French sentence structure			
1544	5d4ae7ae81f15f793c5662a74dc5d54a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q13_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	0.167	0.167		3	3	Present tense conjugation 1	French sentence structure				
1545	de8dae1109888092c82f9d5c143ba114	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q14_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.065	4.065		9	9	Contextual Clues	Present tense conjugation 1	French sentence structure			
1546	38683754001308cf54c13ca7b5e88695	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q15_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	3.04	3.04		4	4	Present tense conjugation 1	French sentence structure				
1547	f3b6658b704b3c1420ba435fe39601c4	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q16_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.556	5.556		3	3	Contextual Clues	Present tense conjugation 1	French sentence structure			
1548	2ed62ad5d330f8d8a2a639426ca70529	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q17_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	8.405	8.405		4	4	Contextual Clues	Present tense conjugation 1	French sentence structure			
1549	f961341dee52061c5b5d978a61434542	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q18_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.166	4.166		4	4	Contextual Clues	Present tense conjugation 1	French sentence structure			
1550	c9d0552107c802020a1cf37f15951aa5	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q19_i1 UpdateRadioButton	0.4	0.0	0.6	40.0	0.0	60.0	0.143	0.143		5	5	Present tense conjugation 1	French sentence structure				
1551	968c7274a25bc470aafc955d21dae798	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q1_i1 UpdateRadioButton	0.125	0.0	0.875	12.5	0.0	87.5	6.976	6.976		8	8	French-to-English Translation	Contextual Clues	Present tense conjugation 1	French sentence structure		
1552	7daaa6f09e05529db5ca5b68fce5e980	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q20_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	0.131	0.131		6	6	Multiple choice selection 1	French verb conjugation 2	Present tense conjugation 1	French sentence structure		
1553	08fcf65b91ca9c1deb19960f866ad1e3	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q2_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	2.635	2.635		4	4	polite behavior	Present tense conjugation 1	French sentence structure			
1554	468fcac93b38b0626a3a845524ad7519	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q3_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	9.762	9.762		2	2	Present tense conjugation 1	French sentence structure				
1555	13371452aaac567ca348309ddf33aba4	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q4_i1 UpdateRadioButton	0.25	0.0	0.75	25.0	0.0	75.0	7.393	9.778	0.238	4	4	Contextual Clues	Present tense conjugation 1				
1556	27ac5cdb17db3ddb9b5f66d8fec1d4bb	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q5_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	3.008	3.008		5	5	Present tense conjugation 1	French sentence structure				
1557	caed6db499840f9f1912194e5ac2bfdb	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q6_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	6.571	6.571		8	8	Contextual Clues	polite behavior	French sentence structure			
1558	c27248cdd249e359146ee01216b71005	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool6_q7_i1 UpdateRadioButton	0.4286	0.0	0.5714	42.8571	0.0	57.1429	4.893	7.268	0.143	7	7	polite behavior	Present tense conjugation 1	French sentence structure			
1559	9ad985ccf4036e4dac824c0ad49fdc8a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q8_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	5.54	5.54		5	5	Present tense conjugation 1	French sentence structure				
1560	0d35a181e7b995fb56b9c093feffe4f3	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool6_q9_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	10.905	10.905		3	3	Contextual Clues	imperative mood	polite behavior	French sentence structure		
1561	4557d16c0343bc964187cbe6f9669448	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q1_M1L3_pool7_q1_input1 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	7.103	6.25	8.81	4	4	Contextual Clues	French language comprehension 1	French sentence structure			
1562	a1abd8acd92272fffaf0acd2a9ec7cc4	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q1_M1L3_pool7_q1_input2 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	7.103	7.103		4	4	Multiple choice selection 4	polite behavior	French language comprehension 1	French sentence structure		
1563	2b86fa87f700a52de9e99dfc41bc10e5	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q1_M1L3_pool7_q1_input3 UpdateTextField	0.5	0.0	0.5	50.0	0.0	50.0	7.103	4.464	12.381	4	4	Present tense conjugation 1	verb conjugation 1	French sentence structure			
1564	bbf18e99b87ad03ac3c79509edfaa279	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q1_M1L3_pool7_q1_input4 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	7.103	7.103		4	4	Career awareness	Present tense conjugation 1	French sentence structure			
1565	10680ac61668fb7b943aeb6ce720b608	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q1_M1L3_pool7_q1_input5 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	7.103	7.103		4	4	polite behavior	Present tense conjugation 1	Multiple choice selection 5	French sentence structure		
1566	03e2c4b2d5b8c17f9b7844ce3b3307b0	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool7_q2_M1L3_pool7_q2_input1 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	4.182	4.292	3.964	8	8	Present tense conjugation 1	French sentence structure				
1567	dff6e20a50e489ad0aa56a2d269b47b9	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool7_q2_M1L3_pool7_q2_input2 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	4.182	4.971	0.238	8	8	Present tense conjugation 1	Multiple choice selection 5	French sentence structure			
1568	b4012b6a3f0a27b90f02b93b2901e8dc	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool7_q2_M1L3_pool7_q2_input3 UpdateTextField	0.25	0.0	0.75	25.0	0.0	75.0	4.182	3.774	5.0	8	8	Present tense conjugation 1	Multiple choice selection 5	French sentence structure			
1569	95c2425e63275aeea0c732d198826931	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool7_q2_M1L3_pool7_q2_input4 UpdateTextField	0.75	0.0	0.25	75.0	0.0	25.0	4.182	3.916	4.315	8	8	Contextual Clues	Multiple choice selection 5	French sentence structure			
1570	ea1d0b3441c72e7bd2f2c89e593a73b6	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool7_q2_M1L3_pool7_q2_input5 UpdateTextField	0.125	0.0	0.875	12.5	0.0	87.5	4.182	4.971	0.238	8	8	Contextual Clues	imperative mood	Present tense conjugation 1	French sentence structure		
1571	72dd8b75fa41e03bc65dbd28e0e74921	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q3_M1L3_pool7_q3_input1 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	5.393		5.393	8	8	Contextual Clues	Present tense conjugation 1	French sentence structure			
1572	f031aa67bada487b58e70f57a046cce5	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q3_M1L3_pool7_q3_input2 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	5.393	5.393		8	8	Multiple choice selection 1	Present tense conjugation 1	French sentence structure			
1573	08d2fc40c2da2b8bdfb0090e5b5e1b36	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q3_M1L3_pool7_q3_input3 UpdateTextField	0.0	0.0	1.0	0.0	0.0	100.0	5.393	5.393		8	8	Career awareness	Present tense conjugation 1	French sentence structure			
1574	87472a92459988c66b369a7d9feadf7a	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q3_M1L3_pool7_q3_input4 UpdateTextField	1.0	0.0	0.0	100.0	0.0	0.0	5.393		5.393	8	8	polite behavior	Answer Matching	Present tense conjugation 1	French age expressions		
1575	7dfef44ffddb2581a2484195d9674c78	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool7_q3_M1L3_pool7_q3_input5 UpdateTextField	0.375	0.0	0.625	37.5	0.0	62.5	5.393	10.631	0.155	8	8	Multiple choice selection 4	Present tense conjugation 1	Multiple choice selection 5	French sentence structure		
1576	79c603d87786fc794213151dfb171c99	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool8_q1_i1 UpdateRadioButton	0.15	0.0	0.85	15.0	0.0	85.0	5.229	5.781	3.389	20	20	French Vocabulary 1	Answer Matching	Contextual understanding 2			
1577	9174562557f11831a62d7dc44828f73f	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool8_q2_i1 UpdateRadioButton	0.15	0.0	0.85	15.0	0.0	85.0	5.229	6.158	0.119	20	20	Answer Matching					
1578	295437699fd2f0232aadfca07bfc48d0	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool8_q3_i1 UpdateRadioButton	0.35	0.0	0.65	35.0	0.0	65.0	5.229	3.783	7.543	20	20	Present tense conjugation 1					
1579	69ff87995d87cb37fa69417e3fc6f525	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool8_q4_i1 UpdateRadioButton	0.3	0.0	0.7	30.0	0.0	70.0	5.229	6.05	3.381	20	20	Multiple choice selection 1					
1580	3a27f037ae3829b8806802f827d9bc57	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool8_q5_i1 UpdateRadioButton	0.2	0.0	0.8	20.0	0.0	80.0	5.229	5.79	3.357	20	20	Present tense conjugation 1					
1581	35cf258b23b531dccbc44f45caf3e775	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool9_q10_i1 UpdateRadioButton	0.5	0.0	0.5	50.0	0.0	50.0	0.143	0.167	0.119	4	4	French Greetings	Multiple choice selection 1	Contextual understanding 5	verb conjugation 1		
1582	353dd74739c00465c96c384469549eb4	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool9_q11_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	8.262	8.262		3	3	subject-verb agreement	Logical reasoning 1	Reading Comprehension 1	verb conjugation 1		
1583	3e728687b0e04594f90691c77a480f49	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool9_q12_i1 UpdateRadioButton	0.6	0.0	0.4	60.0	0.0	40.0	9.833	8.25	13.0	5	5	Multiple choice selection 4	Multiple choice selection 1	Reading Comprehension 1	verb conjugation 1		
1584	6109e18b32a96b81f271d37fd1730942	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	1.0	M1L3_pool9_q13_i1 UpdateRadioButton	0.6667	0.0	0.3333	66.6667	0.0	33.3333	5.008		5.008	6	6	Contextual understanding 1	Contextual understanding 5	verb conjugation 1			
1585	4e711a5d87cf6b4fea619af916393f95	(sequence) French Online 2, (module) Mon avenir, (section1) Activités de synthèse, (section2) Test de leçon: Mon avenir	F2M1L3_Test.1_p01_pools	2.0	M1L3_pool9_q14_i1 UpdateRadioButton	0.0	0.0	1.0	0.0	0.0	100.0	4.279	4.279		10	10	Reading Comprehension 1	Logical reasoning 1	verb conjugation 1			
